"","is.highlightTrue","X.2","grp1","grp2","artist.display.bio_1","artist.nationalityAmerican_1","artist.nationalityFrench_1","artist.nationality_1","artist.roleArtist_1","artist.role_1","city_1","classificationDrawings_1","classificationPaintings_1","classificationPhotographs_1","classificationPrints_1","classification_1","countryEgypt_1","country_1","culture_1","departmentAsianArt_1","departmentCostumeInstitute_1","departmentDrawingsandPrints_1","departmentEgyptianArt_1","departmentEuropeanSculptureandDecorativeArts_1","departmentGreekandRomanArt_1","departmentPhotographs_1","dimensions_1","geography.typeFrom_1","geography.typeMadein_1","geography.type_1","grp3","mediumOiloncanvas_1","object.begin.date","object.end.date","object.namePainting_1","object.namePhotograph_1","object.namePrint_1","region_1"
"443",1,-0.120640355846645,1.16406303766159,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.424624840981746,0.457586713253507,0,0,0,1
"444",0,1.06806307319057,-1.11340306508838,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.635677604691195,0.699853614590948,0,0,0,1
"445",0,0.632080937775666,-0.698639798610334,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.394218934345638,0.441700359067445,0,0,0,1
"446",0,0.338631423554097,1.57897341076766,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0221937237391513,0.0465272986891607,0,0,1,1
"447",1,-1.09507906021414,-0.367433096848196,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.428202006468346,0.467515684619795,0,1,0,1
"448",1,-0.4942062453795,0.783296887164604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.36592873155704,-0.412191178433371,0,0,0,1
"449",1,-0.421542556143683,0.860419472518119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.524785474606569,0.568791192555939,0,0,0,1
"450",0,0.417816213105949,-1.71770935054437,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.340561452046626,0.562833809736166,0,0,0,1
"451",0,1.65030417283654,-1.21012180178511,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.161703177716584,0.251064108834705,0,0,0,1
"452",1,-0.0982822976202398,1.37701149540309,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.108045695417571,0.165674955084623,0,0,0,1
"453",0,0.420610970384249,1.03847268960222,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.106584233778479,-0.63857172558475,0,0,0,0
"454",1,-0.118777184327778,1.16407852256981,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.48543665425396,0.525103718544269,0,0,0,1
"455",1,-1.37641795956307,-1.13076164719485,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.69827800070671,0.761413237061937,0,0,0,1
"456",1,-1.47050812126586,-1.26037807138953,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.57128862593238,0.640279786393216,0,0,0,1
"457",0,1.48913983645453,-0.0599028197433257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,-0.204956284660002,0.701839408864205,0,0,0,1
"458",1,-1.64285148676107,-1.69226764635085,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44251066841475,0.481416244532599,0,0,0,1
"459",0,1.49472935101114,-1.75985927069943,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310155545410519,0.390069707962745,0,0,0,1
"460",1,-0.449490128926689,0.833452504865645,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.583808705135483,0.636308197846701,1,0,0,1
"461",0,1.01962061370002,0.354496551391718,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.497956733457063,0.539004278457073,0,0,0,1
"462",0,0.259446634002244,0.458965484648919,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0579653786051597,0.165674955084623,0,0,1,1
"463",1,-0.589227992841722,0.72581690787894,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.296174004568323,-0.330773613229804,0,0,0,1
"464",1,-0.477437701709696,0.792913015164711,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6252732293356,-0.688216582416192,0,0,0,1
"465",1,-0.524016989681374,0.772573588227287,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.204956284660002,-0.22155492820063,0,0,0,1
"466",0,0.485821973544598,-1.44770674849306,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.247882270499212,-0.233469693840177,0,0,0,1
"467",0,0.800697960233139,1.0191088118822,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.96510395056268,-1.08537543706773,0,0,0,0
"468",1,-1.25344863931785,-0.582371365295031,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.63206306731867,-2.85074654599384,0,0,0,1
"469",1,-1.45001323455833,-1.24694491351498,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.682180756017006,0.745526882875875,0,0,0,1
"470",1,-1.43138151936965,-1.24675135216232,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.587385870622084,0.638293992119959,0,0,0,1
"471",1,-1.50963472316207,-1.51304531869669,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.26916301692375,-1.30381280712608,0,0,0,1
"472",1,-1.56087193993092,-1.63206232321975,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.16166580583066,-2.21727817282463,0,0,0,1
"473",1,-1.45094482031776,-1.24695265596909,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.31373271089712,0.338439056858044,0,0,0,1
"474",1,-0.382415954247473,0.883282939494219,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.601694532568487,0.660137729125793,1,0,0,1
"475",0,0.986083526360416,1.57364660234248,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.510476812660166,0.552904838369877,0,0,0,1
"476",1,-0.18212501596926,0.983834190973598,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.70181779430739,-3.01159588212771,0,0,0,1
"477",1,-0.607859708030393,0.725654316342707,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0994299028052772,-0.110350448898199,0,0,0,1
"478",1,-1.23015899533201,-0.56245003087935,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.98638469698722,-2.26692302965607,0,0,0,1
"479",1,-0.228704303940937,0.960800390007158,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.598117367081886,0.650208757759505,0,0,0,0
"480",1,-0.789518931119936,0.620852457558932,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.394218934345638,0.433757181974414,1,0,0,1
"481",1,-0.147656342870218,1.16383850649251,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.101218485548578,-0.12623680308426,0,0,0,1
"482",1,-1.68570443169501,-1.70066046660216,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.478282323280758,0.531061101364042,1,0,0,1
"483",0,1.59068268423279,0.1893190354865,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.183166170636189,0.225248783282355,0,0,0,1
"484",1,-1.32331757127536,-0.85314821275698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.206417746299094,0.235177754648643,0,0,0,1
"485",1,-1.43044993361022,-1.24674360970822,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.00251931356284672,0.00879720749726415,0,0,0,1
"486",0,1.25624339659615,0.449419038735769,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.197474832582592,0.304680554212663,0,0,1,1
"487",1,-1.0634051443934,-0.276552170547668,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.519419726376668,0.681981466131628,0,0,0,1
"488",0,0.0526345954079957,1.32822629207888,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.501533898943664,0.542975867003588,0,1,0,1
"489",1,-1.40063918930835,-1.23984508309945,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.587385870622084,0.638293992119959,0,0,0,1
"490",0,0.552896148223814,1.51019719094081,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.460396495847754,0.513188952904723,0,1,0,1
"491",1,-1.55248766809602,-1.6197208513742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.342350034789926,0.562833809736166,0,0,0,1
"492",0,1.62794611461013,-0.657349290861082,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.09658521297751,-3.01159588212771,0,0,0,1
"493",1,-0.68052339726621,0.703704458951158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0812169542680651,0.175603926450912,0,0,0,0
"494",0,0.717786827643553,0.16558067119638,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0472338821453572,0.0584420643287069,0,0,1,1
"495",1,-0.156972200464554,0.990949506297349,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,-2.16524297131726,-2.61443702747617,0,0,0,1
"496",1,-1.28791731241689,-0.619202219479015,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.85045240849639,-2.16763331599319,0,0,0,1
"497",1,-0.00326055015801744,1.69162611801529,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.519419726376668,0.562833809736166,0,0,0,1
"498",0,1.47516605006303,0.0933126045675573,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.531939805579771,0.57673436964897,0,0,1,1
"499",1,-0.0582241099645971,1.43806074603179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27259530780121,0.288794200026601,0,0,0,1
"500",1,-0.671207539671875,0.706724016052641,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.956161036846178,-0.976156752038561,0,0,0,1
"501",1,-1.26183291115275,-0.592630116985966,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.9130528045119,-2.13784640189432,0,0,0,1
"502",0,1.22270630925654,-1.53731016986604,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.653563432124199,0.711768380230494,0,0,0,1
"503",0,0.285531035266384,-0.479102512424317,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.449664999387951,0.493331010172146,0,1,0,1
"504",0,0.120640355846645,1.54931206908617,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.505111064430264,0.548933249823362,0,0,1,1
"505",1,-0.898514464973662,-0.13755963443018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.124470061211483,-0.15205212863661,0,0,0,1
"506",0,0.82212443270011,-0.915374316409846,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.179589005149588,0.189504486363716,0,0,0,1
"507",1,-1.09228430293584,-0.364041901949607,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.685757921503607,0.747512677149133,0,1,0,1
"508",0,1.31120695640273,1.48452321312409,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.455030747617853,0.495316804445403,0,0,0,1
"509",0,1.49193459373284,1.60943996767621,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.499745316200363,0.540990072730331,0,0,1,1
"510",0,1.40716028962438,1.6765593023243,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.0171550966134579,0.00681141322400644,0,0,0,1
"511",0,1.1882376361575,-1.15911451413236,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.340561452046626,0.646237169212989,0,0,0,1
"512",0,1.02521012825663,1.35396995198255,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.501533898943664,0.542975867003588,0,1,0,1
"513",1,-1.21245886590277,-0.556287037410683,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.3441012456473,-3.01159588212771,0,0,0,1
"514",0,1.59534061302996,-1.26886380109011,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.159914594973284,0.362268588137137,0,0,0,1
"515",0,0.274352006153181,-0.42086377263623,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.580231539648882,0.630350815026928,0,0,0,1
"516",0,0.658165339039805,-0.477979856578894,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0.57307720867568,0.640279786393216,0,1,0,1
"517",1,-0.660028510558672,0.713893528555136,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.10103623905351,-1.13502029389918,0,0,0,1
"518",1,-0.429926827978585,0.854171312054281,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.671449259557203,0.731626322963071,1,0,0,1
"519",1,-1.53944546746395,-1.61742134250461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31552129364042,0.336453262584786,0,0,0,1
"520",0,0.555690905502114,-0.628415739865591,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.93988154566141,-2.4158576001504,0,0,0,1
"521",1,-1.69315711777048,-1.70689314215778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.506899647173565,0.554890632643135,0,0,0,1
"522",1,-0.838892976369914,0.609122639587787,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.451453582131252,0.491345215898888,1,0,0,1
"523",1,-1.38666540291684,-1.23216456862593,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.599905949825187,0.652194552032763,0,0,0,1
"524",0,0.248267604889042,-0.0540650093471255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.503322481686964,0.544961661276846,0,0,0,1
"525",0,0.0768558251532681,0.738204834449127,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.0708125789124704,-0.0825493290725906,0,0,0,1
"526",0,1.26649083994992,1.49052361505653,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.44429925115805,0.479430450259342,0,0,1,1
"527",1,-1.35871783013384,-0.933576826013913,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.116988609134074,0.135888040985758,0,0,0,1
"528",1,-0.55196456246438,0.753170998236733,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.780879928002737,-0.866938067009386,0,0,0,1
"529",0,0.70660779853035,0.272627841671001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.290481135234214,0.308652142759179,0,0,1,1
"530",0,0.668412782393574,-0.225831353696862,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.562833809736166,0,0,0,0
"531",0,1.39598126051118,-0.142406410700765,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.00821218289695579,0.0365983273228721,0,0,0,1
"532",1,-0.807219060549174,0.617027685230387,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.206744867403302,-0.231483899566919,1,0,0,1
"533",1,-0.887335435860459,-0.134269091434974,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.142355888644487,-0.161981100002899,0,0,0,1
"534",1,-0.222183203624902,0.962147577021666,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.392757472706546,-0.52538145200906,0,0,0,0
"535",1,-0.998194141233052,-0.219900633851386,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1960133709435,-0.0329044722411478,0,0,0,1
"536",0,1.19755349375183,1.4604519233074,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.725106741856216,0.791200151160802,0,0,0,1
"537",0,0.0871032685070372,-0.135051079299717,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.421047675495145,0.483402038805857,0,0,1,1
"538",1,-0.552896148223814,0.753116801057988,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.768359848799634,-0.847080124276809,0,0,0,1
"539",1,-0.334905080516362,0.926083225794212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.197474832582592,0.205390840549778,0,0,0,1
"540",1,-1.63912514372334,-1.69147791603201,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40137326531884,0.433757181974414,0,0,0,1
"541",1,-1.06899465895,-0.279378166296492,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.70002921156409,-3.01159588212771,0,0,0,1
"542",1,-0.42620048494085,0.85807350892389,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.558768546729277,0.606521283747835,1,0,0,1
"543",1,-1.39691284627061,-1.2373597553313,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.69827800070671,0.763399031335194,0,0,0,1
"544",1,-0.142066828313617,1.16388496121715,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.02609801032996,-0.0428334436074363,0,0,0,1
"545",1,-0.431789999497452,0.850214918005928,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.555191381242676,0.60254969520132,0,0,0,1
"546",0,1.65496210163371,-0.521329857120439,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.633889021947895,0.689924643224659,0,1,0,1
"547",1,-1.3438124579829,-0.884977441588252,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.204956284660002,-0.211625956834342,0,0,0,1
"548",1,-0.951614853261374,-0.1775958646142,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.519419726376668,0.364254382410394,0,0,0,0
"549",1,-1.68290967441671,-1.7001030099065,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.499745316200363,0.546947455550104,1,0,0,1
"550",0,1.67079905954408,0.880542110740565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.626734690974693,0.681981466131628,0,0,0,1
"551",0,0.902240808011396,0.73159277864229,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.247882270499212,-0.231483899566919,0,0,0,1
"552",0,0.223114789384336,1.05679907847199,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.374871645273542,-0.449921269625267,0,0,0,0
"553",0,0.0619504530023313,1.49370576369425,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.535516971066372,0.586663341015258,0,0,0,1
"554",0,0.730829028275622,-0.971847776661682,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.206417746299094,0.264964668747509,0,0,0,1
"555",1,-1.25531181083671,-0.585352210125982,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2.16345438857396,-2.43571554288298,0,0,0,1
"556",1,-0.338631423554097,0.92527801056715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.322675624613622,0.344396439677817,0,0,0,1
"557",0,1.43510786240739,-0.860008027095221,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.304789797180617,0.344396439677817,0,0,0,1
"558",0,0.701018283973749,-0.79926073217667,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.161703177716584,0.362268588137137,0,0,0,1
"559",0,0.28459944950695,1.54700481776247,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0.463973661334355,0.501274187265176,0,0,0,1
"560",0,0.29484689286072,1.50856353312436,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.508688229916865,0.550919044096619,0,0,1,1
"561",1,-0.416884627346515,0.862897057832156,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.644620518407697,0.701839408864205,0,0,0,1
"562",1,-1.66055161619031,-1.69574400824461,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.524785474606569,0.568791192555939,0,0,0,1
"563",0,1.363375758931,-1.49998379861925,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.281538221517712,0.362268588137137,0,0,0,1
"564",1,-0.256651876723944,0.955883931649615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.303001214437317,0.322552702671982,0,0,0,1
"565",1,-0.325589222922027,0.93335339020009,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.340561452046626,0.560848015462908,0,0,0,1
"566",0,1.56459828296865,0.437216931064136,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.222514990988798,0.304680554212663,0,0,1,1
"567",0,1.6074512279026,0.00608611660523439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0365023856855547,0.612478666567608,0,0,0,1
"568",0,1.14724786274242,1.27743579314111,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.483648071510659,0.540990072730331,0,0,1,1
"569",0,1.3326334288697,1.21280178626117,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0.608848863541689,0.662123523399051,0,0,1,1
"570",1,-0.470916601393661,0.796242270430448,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.827383079328548,-0.821264798724459,0,0,0,1
"571",0,0.660960096318106,-0.791789263964027,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.1960133709435,-0.0348902665144055,0,0,0,1
"572",0,1.44815006303946,-0.681467035402413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.176011839662987,0.183547103543943,0,0,0,1
